lat,long
41.90305,-87.66623
41.96364,-87.66306
41.93525,-87.73722
41.92636,-87.7324
41.89801,-87.70085
41.90157,-87.63302
41.95453,-87.67557
41.93399,-87.64811
41.98543,-87.66385
41.94523,-87.64884
41.97615,-87.66994
41.91965,-87.69708
41.94505,-87.70745
41.96502,-87.68094
41.93862,-87.65382
41.90948,-87.67372
41.91571,-87.70376
41.89845,-87.67136
41.91488,-87.68862
41.89959,-87.69678
41.92902,-87.70312
41.8932,-87.63065
41.9714,-87.66306
41.83988,-87.66012
41.9862,-87.66581
42.01386,-87.68128
41.94566,-87.64726
41.94826,-87.66656
41.96657,-87.78183
41.85523,-87.6624
41.89273,-87.67361
41.85532,-87.62883
41.89824,-87.69039
41.94421,-87.64993
41.89966,-87.69374
41.95687,-87.70133
41.85769,-87.63303
41.76867,-87.56926
41.89874,-87.69014
41.97246,-87.70636
41.84815,-87.63477
41.87417,-87.68332
41.89852,-87.63555
41.81397,-87.69931
41.93979,-87.64285
41.94038,-87.65219
41.82881,-87.6168
41.89376,-87.61686
41.88036,-87.68613
41.90385,-87.62987
41.96015,-87.71004
41.9145,-87.69742
41.93857,-87.71533
41.80106,-87.58887
41.89635,-87.72976
41.96056,-87.65573
41.77917,-87.60108
41.68664,-87.60764
41.95631,-87.72916
41.89486,-87.69418
41.85697,-87.65738
41.97491,-87.66204
41.89354,-87.62706
41.91436,-87.63751
41.85506,-87.67667
41.88534,-87.62495
41.91615,-87.6506
41.89955,-87.63731
41.89902,-87.63705
41.9062,-87.62966
41.8983,-87.635
41.89786,-87.63656
41.89198,-87.63528
41.85508,-87.67131
41.89923,-87.63652
41.94982,-87.658
41.88219,-87.64113
41.79378,-87.64909
41.94005,-87.65401
41.89734,-87.68238
41.81422,-87.61608
41.93153,-87.65571
41.98346,-87.65916
41.91983,-87.67777
41.81858,-87.63941
41.89297,-87.66239
42.01562,-87.68833
41.89828,-87.68236
41.90879,-87.63743
41.90804,-87.63513
41.90821,-87.63526
41.85953,-87.62619
41.95972,-87.66645
41.96974,-87.65003
41.99674,-87.66526
41.92575,-87.69514
41.76855,-87.63128
41.88609,-87.71407
41.861,-87.62533
41.89454,-87.62767
41.75319,-87.57209
41.93037,-87.64157
41.95067,-87.64591
41.96105,-87.71811
41.81111,-87.64086
41.94737,-87.6863
41.91451,-87.68946
41.8931,-87.66014
41.89362,-87.65302
41.83179,-87.62079
41.94766,-87.66285
41.88548,-87.63082
41.94714,-87.70306
41.88567,-87.64265
41.90808,-87.66291
41.94719,-87.68818
41.95941,-87.76228
41.83679,-87.64848
42.00566,-87.67013
41.91734,-87.6356
41.88529,-87.63556
41.9369,-87.6543
41.93024,-87.64995
41.9045,-87.67416
41.86873,-87.66321
41.94739,-87.66363
41.84583,-87.62148
41.9458,-87.65453
41.89116,-87.62737
41.94576,-87.67862
41.96264,-87.66225
41.96386,-87.66223
41.88395,-87.65328
41.9527,-87.7323
41.8943,-87.64849
41.93727,-87.71077
41.92686,-87.70188
41.93087,-87.71012
41.89539,-87.62605
41.8947,-87.62709
41.8975,-87.68055
41.91516,-87.69783
42.00656,-87.66285
41.93983,-87.76014
41.93326,-87.6917
41.95263,-87.8355
41.88691,-87.63035
41.93777,-87.64803
41.78153,-87.61158
41.9053,-87.70919
41.9062,-87.70884
41.88483,-87.65965
41.95991,-87.71876
41.85159,-87.67865
41.92223,-87.69995
41.89283,-87.62809
41.79296,-87.59275
41.79633,-87.59808
41.87425,-87.62926
41.91918,-87.68895
41.88966,-87.61726
41.85768,-87.65082
41.90499,-87.66447
41.94039,-87.64812
41.88595,-87.62747
41.89907,-87.66434
41.81141,-87.60861
41.92881,-87.71186
41.78421,-87.61143
42.00891,-87.78427
41.79022,-87.63426
41.96621,-87.78043
42.00574,-87.67114
41.87995,-87.64634
42.02172,-87.67106
41.90581,-87.66933
41.97123,-87.65304
41.94017,-87.66507
41.93173,-87.68955
41.94446,-87.65395
41.90028,-87.66719
41.90825,-87.69359
41.95758,-87.65324
41.94571,-87.64764
41.92987,-87.66947
41.90943,-87.68842
41.91868,-87.70877
41.95894,-87.7574
41.89203,-87.67354
41.85505,-87.62218
41.93308,-87.69153
41.90139,-87.63235
41.89202,-87.67166
41.95042,-87.66997
41.89031,-87.63182
41.95944,-87.71705
41.88987,-87.66218
41.89443,-87.62797
41.92348,-87.64744
41.92345,-87.64507
41.90387,-87.6712
41.90448,-87.67497
41.91799,-87.72301
41.89261,-87.62333
41.96521,-87.6617
41.92513,-87.71136
41.89983,-87.63265
41.91226,-87.7067
41.92462,-87.70891
41.85824,-87.65223
41.93974,-87.66359
41.97181,-87.71274
41.89652,-87.63249
41.87981,-87.64619
41.93121,-87.65431
41.885,-87.62518
41.99277,-87.67768
41.96,-87.71733
41.95925,-87.71681
41.96087,-87.71675
41.95989,-87.71795
41.96046,-87.71815
41.80076,-87.59991
41.9099,-87.73227
41.9434,-87.6505
41.89784,-87.63257
41.93963,-87.65158
41.89573,-87.68876
41.87954,-87.64776
41.94574,-87.74438
41.78088,-87.59383
41.93376,-87.65993
41.91864,-87.65458
41.90191,-87.67405
41.96044,-87.65259
41.98027,-87.67287
41.90104,-87.6718
41.87955,-87.65116
41.96283,-87.68564
41.89043,-87.66083
41.89559,-87.66451
41.9214,-87.71561
41.88484,-87.65948
41.92017,-87.71546
41.98462,-87.66688
41.88496,-87.62708
42.00804,-87.66333
41.96091,-87.65621
41.94164,-87.66194
41.93576,-87.65747
41.95,-87.66515
41.89285,-87.66143
41.9704,-87.76517
41.81176,-87.60868
41.89981,-87.67233
41.95826,-87.75784
41.99232,-87.71478
41.90174,-87.63208
41.7843,-87.61217
41.89555,-87.65376
42.00273,-87.76568
41.87253,-87.65488
41.9028,-87.69261
41.90762,-87.63465
41.89272,-87.6268
41.94815,-87.65975
41.89107,-87.62907
41.75464,-87.66441
41.86915,-87.65681
41.93938,-87.65542
41.85693,-87.67001
41.79553,-87.60026
41.92519,-87.71162
41.8855,-87.70656
41.94488,-87.6515
41.90016,-87.67552
41.97059,-87.67297
41.88498,-87.65286
41.98034,-87.69016
41.86899,-87.69899
41.94456,-87.6542
41.91681,-87.75598
41.94877,-87.65147
41.96628,-87.77182
41.89556,-87.65851
41.88838,-87.61765
41.92129,-87.71103
41.97606,-87.69088
41.76871,-87.56881
41.94166,-87.65552
41.89633,-87.66235
42.01298,-87.67382
41.79432,-87.59491
41.94462,-87.65225
41.99707,-87.80762
41.96448,-87.66957
41.83602,-87.6556
41.80385,-87.71764
41.9931,-87.78361
41.85456,-87.67829
42.01579,-87.66901
41.91627,-87.71549
41.88481,-87.63425
41.8564,-87.6583
42.02023,-87.66889
41.8937,-87.61555
41.90291,-87.66692
41.90599,-87.67816
41.78194,-87.60771
41.85822,-87.65904
41.96469,-87.71846
41.90623,-87.68288
41.90023,-87.6809
41.86079,-87.62007
41.89968,-87.72563
41.90529,-87.62939
41.73801,-87.56425
41.93409,-87.6396
41.91501,-87.76106
41.76593,-87.59142
41.92374,-87.63946
42.00668,-87.68313
41.83303,-87.61966
41.7834,-87.59188
41.94736,-87.66884
41.955,-87.71299
41.94497,-87.66267
41.94197,-87.65536
41.95417,-87.65192
41.90124,-87.63056
41.90197,-87.63043
41.80505,-87.74871
41.83384,-87.64805
41.95709,-87.74184
41.99204,-87.78306
41.87942,-87.68473
41.77406,-87.59143
41.86866,-87.6522
41.91398,-87.6428
41.92553,-87.66455
41.85876,-87.65027
41.9031,-87.62936
41.88583,-87.63364
41.94986,-87.65085
41.81857,-87.62315
41.80467,-87.58608
41.91967,-87.78828
41.92951,-87.65483
41.88471,-87.63535
41.90215,-87.68762
41.94905,-87.64905
41.87334,-87.7131
41.96595,-87.76707
41.84971,-87.63146
41.92203,-87.71195
41.90524,-87.63306
41.8824,-87.64954
42.00604,-87.66069
41.89546,-87.68507
41.90263,-87.67561
41.91462,-87.64969
41.94662,-87.65556
41.93331,-87.70056
41.85208,-87.63796
41.92841,-87.64193
41.99537,-87.66437
42.02042,-87.66687
41.90175,-87.67017
41.97005,-87.69422
41.87358,-87.68473
41.91697,-87.70457
41.9311,-87.68996
41.92321,-87.64662
41.9504,-87.65017
41.79558,-87.58474
41.96886,-87.68699
41.91204,-87.67618
41.87854,-87.68115
41.7969,-87.59863
41.93649,-87.64671
42.02228,-87.66789
41.9459,-87.64724
41.79619,-87.58874
41.90046,-87.66332
41.90749,-87.67566
41.94605,-87.6552
41.94234,-87.72303
41.88783,-87.62148
41.89529,-87.6268
41.98439,-87.67227
41.90864,-87.67411
41.79151,-87.59395
41.93136,-87.6481
41.85076,-87.6689
41.90148,-87.67877
41.90643,-87.68692
41.89677,-87.67814
41.8456,-87.64619
41.85533,-87.64106
41.85021,-87.63348
41.8855,-87.70592
41.9578,-87.67805
41.84485,-87.63988
41.80854,-87.61437
41.96348,-87.66239
41.94764,-87.6513
41.84398,-87.64006
41.94463,-87.654
41.76414,-87.5654
41.95569,-87.77
41.77154,-87.57081
41.85862,-87.69697
41.95656,-87.70127
41.85675,-87.64605
41.93437,-87.63847
41.9555,-87.70905
41.85754,-87.69864
41.82257,-87.60214
41.93272,-87.64994
41.93809,-87.66562
41.85837,-87.69779
41.92235,-87.71664
41.8704,-87.63155
41.85906,-87.69833
41.9781,-87.66421
41.96616,-87.68738
41.81774,-87.61015
41.90898,-87.69198
41.90459,-87.69576
41.95428,-87.73434
41.91324,-87.63969
41.89805,-87.6934
41.80173,-87.59638
41.93488,-87.66224
41.90397,-87.69523
41.79632,-87.60311
41.93023,-87.69976
41.94322,-87.65543
41.94197,-87.6407
41.85117,-87.66898
41.75572,-87.72101
41.8869,-87.63204
41.89215,-87.66088
41.79421,-87.59041
41.80107,-87.59852
41.98546,-87.66399
41.92837,-87.64789
41.96931,-87.67647
41.93895,-87.72594
41.87812,-87.66489
41.89842,-87.67354
41.93917,-87.64982
41.79417,-87.59008
41.88413,-87.62375
41.88107,-87.64163
41.95418,-87.73933
41.90774,-87.66767
41.99738,-87.66532
41.8582,-87.69519
41.89935,-87.68577
41.98426,-87.67185
41.90872,-87.67414
41.92774,-87.71007
41.89396,-87.68932
41.91708,-87.71341
41.93617,-87.69569
41.85015,-87.68577
41.90141,-87.66356
41.91849,-87.64818
41.90733,-87.68879
41.89935,-87.67306
41.85153,-87.66955
41.94619,-87.65544
41.91673,-87.65495
41.88795,-87.61743
41.9198,-87.64849
41.94324,-87.64355
41.89518,-87.6318
41.90115,-87.68849
41.80857,-87.60853
41.88975,-87.68275
41.95678,-87.77532
41.97461,-87.67857
41.90894,-87.63736
41.91149,-87.68189
41.82533,-87.67348
41.85953,-87.66582
41.91335,-87.67445
41.85801,-87.66566
41.93124,-87.65114
41.90361,-87.68032
41.83863,-87.64388
41.94005,-87.68457
41.89387,-87.66035
41.82791,-87.61958
41.9407,-87.64206
41.74618,-87.56926
41.83921,-87.65928
41.89358,-87.661
41.9002,-87.6866
41.93055,-87.66918
41.89564,-87.68913
41.88535,-87.6318
41.78144,-87.73525
41.96829,-87.65286
41.83826,-87.63952
41.90987,-87.6847
41.94752,-87.65179
41.89686,-87.66277
41.88891,-87.64375
41.89331,-87.62029
41.89284,-87.62418
41.92584,-87.69436
41.89511,-87.72932
41.98201,-87.67308
41.8614,-87.64633
41.97974,-87.69035
41.97418,-87.66209
41.90928,-87.67172
41.94917,-87.6554
41.89829,-87.66206
41.97497,-87.66951
41.97661,-87.69473
41.91745,-87.65125
41.88715,-87.70529
41.93283,-87.71609
41.85748,-87.69848
41.76478,-87.64567
41.90114,-87.67766
41.90734,-87.71039
41.90744,-87.63127
41.95558,-87.78651
41.85902,-87.69803
41.98393,-87.71125
41.91214,-87.63746
41.81297,-87.61231
41.96273,-87.70466
41.88108,-87.66113
41.79088,-87.58671
41.95457,-87.78615
41.95513,-87.67902
41.90482,-87.68384
41.93327,-87.71755
41.92091,-87.6982
41.96297,-87.65549
41.9103,-87.69072
41.90918,-87.68765
41.91834,-87.71321
41.90067,-87.6629
41.91549,-87.65492
41.84648,-87.62721
41.96867,-87.77035
41.85735,-87.69713
41.85683,-87.69667
41.95784,-87.68078
41.92124,-87.63569
41.97095,-87.69278
41.97078,-87.67445
41.88677,-87.62496
41.91516,-87.65398
41.8391,-87.64025
41.9018,-87.671
41.80401,-87.58425
41.90944,-87.65004
41.91484,-87.65477
41.95322,-87.64888
41.96941,-87.74564
41.81289,-87.71243
41.80356,-87.59482
41.91586,-87.67321
41.87873,-87.67231
41.93109,-87.6694
41.9278,-87.64115
41.93607,-87.63919
41.97322,-87.67348
41.92135,-87.70382
41.93129,-87.72119
41.88421,-87.62505
41.94166,-87.73101
41.89193,-87.67269
41.90031,-87.67067
41.93831,-87.66363
41.89157,-87.62679
41.9117,-87.66766
41.91543,-87.67252
41.96354,-87.67
41.78457,-87.61227
42.01045,-87.66975
41.84379,-87.63865
41.84452,-87.63917
41.84352,-87.6395
42.02067,-87.66687
41.94323,-87.66526
41.83553,-87.6169
41.98489,-87.66237
41.96321,-87.65102
41.7498,-87.61352
41.94649,-87.66022
41.85649,-87.65948
41.90479,-87.66476
41.90377,-87.69595
41.89203,-87.62318
41.91072,-87.69004
41.84645,-87.68621
41.9359,-87.67275
41.87981,-87.681
41.90934,-87.67863
41.89891,-87.77054
41.92792,-87.71129
41.95642,-87.71851
41.83962,-87.65984
41.84375,-87.63803
41.84321,-87.63918
41.90652,-87.63829
41.90224,-87.68287
41.94265,-87.65266
41.85562,-87.62038
41.84312,-87.63872
41.97084,-87.76915
41.9221,-87.70092
41.85453,-87.67927
41.90841,-87.63009
41.96602,-87.69612
41.90204,-87.66917
41.79398,-87.59776
41.99954,-87.66305
41.93789,-87.6496
41.86694,-87.65529
41.93902,-87.65104
41.79454,-87.59632
41.97024,-87.76592
41.79374,-87.59595
41.90727,-87.67404
41.98458,-87.6711
41.8551,-87.65243
41.95126,-87.64834
41.95047,-87.64643
41.93172,-87.71834
41.96351,-87.78443
41.90542,-87.69063
42.00755,-87.68932
42.00056,-87.77389
41.79714,-87.60373
41.95247,-87.67307
41.9723,-87.66271
41.79579,-87.59988
41.88164,-87.68298
41.90034,-87.67094
41.83753,-87.63953
41.86273,-87.62572
41.85475,-87.67488
41.93104,-87.69622
41.93644,-87.70506
42.00813,-87.69036
41.94806,-87.6578
41.85789,-87.6754
41.90647,-87.66735
41.83742,-87.63146
41.75475,-87.60393
41.90611,-87.63289
41.92601,-87.72507
41.95715,-87.68423
41.8443,-87.72617
41.7777,-87.65042
41.9436,-87.66149
41.89316,-87.62932
41.91536,-87.70728
41.79352,-87.59754
41.98695,-87.66093
41.89091,-87.64577
41.98064,-87.65654
41.94459,-87.65415
41.94669,-87.66658
41.8951,-87.65589
41.93957,-87.65715
41.92283,-87.70087
41.7993,-87.60504
41.89517,-87.63128
41.89347,-87.67737
41.90147,-87.67785
41.96832,-87.70654
41.84784,-87.64484
41.92376,-87.68423
41.78348,-87.62904
41.78527,-87.63025
41.86948,-87.68249
41.78492,-87.62913
41.78524,-87.62852
41.78342,-87.62981
41.78399,-87.63028
41.78394,-87.62849
41.78457,-87.62837
41.78336,-87.62957
41.78512,-87.63038
41.78403,-87.62973
41.91371,-87.67844
41.78373,-87.62997
41.78402,-87.62978
41.93522,-87.65969
41.78514,-87.63008
41.78406,-87.62849
41.78512,-87.6288
41.78362,-87.62991
41.78357,-87.62848
41.9518,-87.70219
41.87339,-87.71385
41.9343,-87.65119
41.90867,-87.7107
41.94584,-87.74743
41.85752,-87.66216
42.00132,-87.66853
41.95802,-87.70156
41.91196,-87.78452
41.96176,-87.66614
41.85722,-87.66706
41.91366,-87.67765
41.92247,-87.69731
41.92378,-87.69892
41.87694,-87.6777
41.89463,-87.66082
41.88888,-87.61617
41.91075,-87.6797
41.89822,-87.66226
41.909,-87.6766
41.86467,-87.6836
41.954,-87.6696
41.85439,-87.68296
41.98205,-87.6705
41.91857,-87.67382
41.94427,-87.64529
41.76838,-87.5695
41.92038,-87.7312
41.88596,-87.6325
41.93719,-87.69924
41.91743,-87.65483
41.91495,-87.68473
41.88673,-87.63333
41.97484,-87.78873
41.9071,-87.67082
41.8858,-87.63441
41.88744,-87.63199
41.94341,-87.65159
41.88945,-87.63357
41.9141,-87.71081
41.85799,-87.69429
41.92574,-87.70289
41.93007,-87.71907
41.88444,-87.63271
41.92389,-87.72108
41.85859,-87.6972
41.85899,-87.69828
42.00392,-87.66176
41.95829,-87.71152
41.9511,-87.67948
41.75536,-87.64656
41.88469,-87.63381
41.81442,-87.61141
41.78904,-87.63255
41.86338,-87.65581
41.97914,-87.65692
41.93809,-87.66028
41.85849,-87.69771
41.89377,-87.65669
41.85859,-87.69833
41.89482,-87.68146
41.9651,-87.65099
41.9239,-87.67879
41.90985,-87.69732
41.76189,-87.55706
41.89374,-87.65716
41.89492,-87.65897
41.94274,-87.70399
41.71959,-87.67865
41.85933,-87.66227
41.94364,-87.68443
41.96877,-87.68337
41.89543,-87.66369
41.89062,-87.66652
41.96276,-87.66265
41.90651,-87.67226
41.82192,-87.60613
41.87988,-87.66011
41.9537,-87.70685
41.92739,-87.72058
41.92942,-87.64397
41.9622,-87.66246
41.92845,-87.71533
41.90901,-87.68935
41.95479,-87.64721
41.95405,-87.67771
41.79333,-87.5962
41.88296,-87.70618
41.98858,-87.80719
41.9567,-87.64828
41.89942,-87.67547
41.91,-87.67019
41.93788,-87.66231
41.85262,-87.67807
41.97061,-87.65698
41.93496,-87.67699
41.95667,-87.69997
41.91853,-87.67518
41.94356,-87.67793
41.86949,-87.62757
41.92198,-87.73155
41.93236,-87.79237
41.97248,-87.66466
41.90307,-87.62997
41.85529,-87.68332
41.91244,-87.69857
41.93497,-87.70638
41.95109,-87.65508
41.90669,-87.63048
41.86084,-87.6241
41.85564,-87.69044
41.94089,-87.67004
42.00377,-87.66486
41.90073,-87.69288
41.88222,-87.70417
41.9057,-87.63707
41.92495,-87.66796
41.89383,-87.65278
41.98634,-87.71009
41.93366,-87.70818
41.94925,-87.68378
41.92766,-87.65082
41.85624,-87.64198
41.83554,-87.68315
41.93701,-87.72568
41.89637,-87.67401
41.81342,-87.6112
41.91602,-87.64374
41.84853,-87.64475
41.75515,-87.64845
41.96801,-87.66171
41.95653,-87.66717
41.84926,-87.68083
41.89936,-87.66827
41.97761,-87.66822
41.85268,-87.68224
41.90223,-87.66911
41.93517,-87.6794
41.85824,-87.69461
41.8961,-87.66343
41.85634,-87.64913
41.73532,-87.69493
41.85699,-87.69815
41.89769,-87.66615
41.95139,-87.66001
41.88726,-87.64956
41.94775,-87.651
41.94757,-87.65
41.95306,-87.64689
41.917,-87.68611
41.91657,-87.68661
41.96747,-87.67058
41.95998,-87.67468
42.00735,-87.66924
42.007,-87.66739
41.91184,-87.67661
41.92782,-87.71705
42.01883,-87.66804
41.98533,-87.66424
41.94478,-87.66041
41.97656,-87.84369
41.86285,-87.62551
41.78531,-87.62906
41.89487,-87.63253
41.80154,-87.58932
41.91187,-87.70231
41.83878,-87.64071
41.77956,-87.73378
41.85948,-87.626
41.91033,-87.63528
41.93381,-87.65666
41.95793,-87.72307
41.91127,-87.63462
41.91732,-87.68725
41.95407,-87.72584
41.84098,-87.65895
41.86987,-87.68259
41.84771,-87.64586
41.91729,-87.68606
41.92021,-87.68248
41.76549,-87.56836
41.93995,-87.65965
41.89814,-87.64013
41.8731,-87.63203
41.91711,-87.68638
41.92554,-87.7063
41.91213,-87.70234
41.95614,-87.6559
41.96787,-87.77146
41.80991,-87.61457
42.00582,-87.66799
42.00792,-87.68318
41.91316,-87.71784
41.94943,-87.65968
41.94975,-87.70817
41.84917,-87.68125
41.74966,-87.54919
41.89305,-87.66252
41.89623,-87.67055
41.89633,-87.62815
41.95638,-87.70073
41.92283,-87.70975
41.88336,-87.64497
41.93508,-87.7591
41.91165,-87.63493
41.87869,-87.64328
41.93386,-87.66366
41.88221,-87.74647
41.95598,-87.72621
41.79509,-87.58284
41.92839,-87.71406
41.93887,-87.65291
41.91524,-87.69923
41.83405,-87.65347
41.92749,-87.65549
41.84773,-87.64426
41.77535,-87.69741
41.90986,-87.69579
41.93978,-87.6845
41.92148,-87.68533
41.7096,-87.63965
41.93142,-87.66837
41.88507,-87.62938
41.92962,-87.64442
41.90631,-87.67276
42.00087,-87.66751
41.74607,-87.57067
41.89503,-87.65061
41.93149,-87.65864
41.80904,-87.73974
41.90287,-87.66814
41.91554,-87.68661
41.85932,-87.65475
41.95743,-87.64768
41.70822,-87.63954
41.90101,-87.66818
41.98684,-87.66483
41.90281,-87.62987
41.91137,-87.68426
41.95059,-87.83489
41.95059,-87.66972
41.90082,-87.67543
41.9384,-87.69636
41.96172,-87.64876
41.86999,-87.62327
41.94998,-87.66064
41.81475,-87.62193
41.91672,-87.69834
42.01116,-87.6628
41.94355,-87.65893
41.96542,-87.71863
41.89272,-87.66224
41.91246,-87.6712
42.01154,-87.6626
41.92716,-87.69767
41.92395,-87.71211
41.85766,-87.65571
41.79466,-87.59998
41.79359,-87.70345
41.80237,-87.60256
41.89236,-87.66134
41.80353,-87.60365
41.80407,-87.60266
41.78465,-87.59593
41.8857,-87.77462
41.83749,-87.64494
41.80643,-87.61637
41.78475,-87.61128
41.86902,-87.62642
41.9533,-87.70082
41.93411,-87.6696
41.91471,-87.70933
41.91125,-87.70153
41.925,-87.64944
41.85151,-87.67729
41.84461,-87.63654
41.89611,-87.67236
41.94128,-87.64728
41.9628,-87.64925
41.94051,-87.66558
41.94175,-87.66589
41.92363,-87.63755
41.8865,-87.6438
41.81577,-87.62057
41.81509,-87.62184
41.95828,-87.66552
41.9535,-87.71385
41.85633,-87.66434
41.89202,-87.6615
41.90416,-87.71018
41.85305,-87.69476
41.98035,-87.67369
41.89746,-87.68277
41.91253,-87.71612
42.0113,-87.66265
41.91475,-87.64105
41.92185,-87.65226
42.01148,-87.66314
41.84902,-87.67861
42.01004,-87.66287
42.0111,-87.66455
41.89765,-87.68116
41.96839,-87.653
41.86732,-87.66102
42.01,-87.66465
42.01154,-87.66275
41.78339,-87.6285
41.78497,-87.63031
41.91567,-87.67484
41.88417,-87.63557
41.92796,-87.70536
41.95921,-87.71799
41.95924,-87.71692
41.97645,-87.66612
41.88614,-87.63039
41.93415,-87.65583
41.95439,-87.64921
41.94151,-87.73058
41.9289,-87.72308
41.85564,-87.67578
41.91255,-87.71782
41.92761,-87.71993
41.91192,-87.67574
41.90474,-87.67484
41.91286,-87.69086
41.9424,-87.65159
41.94661,-87.66286
41.8632,-87.62483
41.80972,-87.69028
41.83968,-87.63257
41.92584,-87.70169
41.94099,-87.66101
41.90301,-87.68021
41.84186,-87.63112
41.83995,-87.63252
41.87314,-87.68833
41.92333,-87.67692
41.8881,-87.61774
41.91614,-87.65267
41.94163,-87.65967
41.90578,-87.62832
41.93912,-87.64821
42.00362,-87.65883
41.90143,-87.62592
42.00587,-87.67008
41.94708,-87.65046
41.93339,-87.64809
41.97757,-87.66275
41.79845,-87.6043
41.97772,-87.69029
41.84862,-87.63412
41.94515,-87.65898
41.81777,-87.61877
41.9454,-87.68508
41.79357,-87.70178
41.8701,-87.62644
41.96824,-87.67977
41.91924,-87.70858
41.89496,-87.67247
41.94041,-87.67051
41.9681,-87.69803
41.91541,-87.63527
41.95562,-87.72712
41.94539,-87.65145
41.89462,-87.67285
41.82967,-87.67886
41.99365,-87.67107
41.86907,-87.65953
41.97563,-87.67206
41.89506,-87.67289
41.89643,-87.68014
41.90182,-87.67304
41.8255,-87.60599
41.92987,-87.65015
41.93944,-87.66421
41.91946,-87.70392
41.95144,-87.68164
41.94794,-87.77038
41.93487,-87.70182
41.88984,-87.65637
41.96594,-87.71009
41.93786,-87.74067
41.88114,-87.64378
41.99255,-87.78391
41.87062,-87.62532
41.88305,-87.62367
41.90467,-87.63444
41.92259,-87.7127
41.80015,-87.60323
41.80253,-87.60377
41.93775,-87.81535
41.91341,-87.63927
41.93674,-87.72061
41.91042,-87.673
41.93821,-87.66538
41.68923,-87.60536
41.9385,-87.66546
41.87708,-87.64277
41.89717,-87.69028
41.85848,-87.66668
41.93979,-87.68168
41.99542,-87.68967
41.94309,-87.68005
41.93472,-87.64961
41.94027,-87.66565
41.9461,-87.65115
41.97328,-87.70523
41.91204,-87.6489
41.96466,-87.66235
41.93109,-87.70701
41.89189,-87.62642
41.97421,-87.75149
41.85804,-87.65055
41.89079,-87.65787
41.85798,-87.6505
41.92038,-87.6639
41.95409,-87.72617
41.94556,-87.65017
41.92606,-87.70992
41.84784,-87.68492
41.91086,-87.66982
41.85471,-87.62754
42.00504,-87.65903
41.98418,-87.67146
41.78539,-87.629
41.94228,-87.64211
41.87766,-87.63397
41.94666,-87.67508
41.93984,-87.78709
41.93984,-87.78788
41.98916,-87.69208
41.94466,-87.64937
41.94528,-87.65205
41.95632,-87.77406
41.946,-87.65242
41.91792,-87.6544
41.93986,-87.66365
41.93841,-87.78782
41.94666,-87.6493
41.97178,-87.76677
41.89204,-87.62624
41.99338,-87.67043
41.9393,-87.65266
41.94133,-87.65368
41.94119,-87.65396
41.94651,-87.65011
41.94567,-87.64919
41.94559,-87.64933
41.93884,-87.65232
41.79053,-87.78152
41.96426,-87.68528
41.91859,-87.68645
41.96036,-87.6515
41.90509,-87.63376
41.94743,-87.65906
41.88155,-87.66875
41.93191,-87.78339
41.94513,-87.64918
41.94055,-87.65429
41.9407,-87.65206
41.94614,-87.64951
41.90495,-87.66281
41.89882,-87.68792
41.89278,-87.63006
41.80189,-87.59399
41.9993,-87.67294
41.90304,-87.66963
41.96407,-87.65188
41.96212,-87.64644
41.89101,-87.65809
41.934,-87.68793
41.917,-87.67186
41.85742,-87.67148
41.92281,-87.76953
41.8773,-87.69466
41.9399,-87.66349
41.94184,-87.6782
41.814,-87.61584
41.90137,-87.68064
41.93943,-87.76897
41.92054,-87.71558
41.90348,-87.67196
41.97098,-87.76597
41.94097,-87.66354
41.97654,-87.74931
41.99913,-87.67043
41.91435,-87.76508
41.75428,-87.72759
41.80094,-87.60358
41.89234,-87.64966
41.92032,-87.80041
41.92178,-87.70601
41.923,-87.65291
41.94696,-87.65139
41.93467,-87.69051
41.91636,-87.67392
41.93329,-87.71944
41.99638,-87.81884
41.95564,-87.65553
41.8918,-87.61985
41.89426,-87.64303
41.92119,-87.70177
41.97497,-87.78705
41.94316,-87.65967
41.85662,-87.62824
41.97558,-87.78523
41.89955,-87.677
41.89169,-87.61969
41.93187,-87.66258
41.99278,-87.65752
41.83592,-87.61534
41.96881,-87.70767
41.92907,-87.64152
41.88652,-87.65704
41.79852,-87.58555
41.87218,-87.65226
41.97615,-87.66323
41.9464,-87.64944
41.90724,-87.69524
41.95193,-87.70893
41.77707,-87.60942
41.90304,-87.67278
41.94654,-87.65523
41.96704,-87.6935
41.89212,-87.65681
41.90027,-87.66904
41.90892,-87.63494
41.90149,-87.69207
41.99692,-87.66893
41.92803,-87.64454
41.89146,-87.62613
41.88124,-87.64061
42.01132,-87.69867
41.81387,-87.61661
41.90224,-87.67913
41.92448,-87.7232
41.97427,-87.65757
41.91756,-87.68795
41.93369,-87.72944
41.98851,-87.65654
41.91392,-87.63952
41.81593,-87.64197
41.79526,-87.76421
41.88415,-87.6842
41.92382,-87.76794
41.9236,-87.76808
41.99396,-87.67301
41.88348,-87.71073
41.89284,-87.64038
42.00282,-87.66152
41.94695,-87.65008
41.92563,-87.7012
41.9603,-87.66864
41.92081,-87.70917
41.82531,-87.62613
41.97051,-87.65856
41.94671,-87.66586
41.94837,-87.65939
41.90071,-87.66671
41.77608,-87.59451
41.89983,-87.69578
41.91121,-87.64953
41.87116,-87.68797
41.94754,-87.65365
41.89793,-87.67631
41.93507,-87.63952
41.89995,-87.66846
41.92212,-87.64022
41.99353,-87.67489
41.87528,-87.73238
41.94945,-87.70487
